age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income
38,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,55,<=50K
33,Private,Some-college,Divorced,Exec-managerial,White,Female,0,0,40,<=50K
61,Private,HS-grad,Married-civ-spouse,Other-service,White,Female,0,0,4,<=50K
49,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,>50K
42,Private,HS-grad,Divorced,Other-service,Black,Female,0,0,35,<=50K
21,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,0,0,40,<=50K
54,Private,Some-college,Married-civ-spouse,Farming-fishing,White,Male,0,0,50,<=50K
23,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,30,<=50K
52,Private,10th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
28,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Female,7298,0,40,>50K
23,Private,Some-college,Divorced,Handlers-cleaners,White,Male,0,0,40,<=50K
43,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,80,>50K
45,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,50,>50K
51,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,White,Male,0,0,42,<=50K
23,Private,Some-college,Never-married,Sales,Asian-Pac-Islander,Female,0,0,40,<=50K
73,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,0,0,30,<=50K
47,Self-emp-not-inc,11th,Divorced,Exec-managerial,White,Female,0,0,55,<=50K
26,Private,Assoc-voc,Never-married,Exec-managerial,Black,Female,0,0,40,<=50K
40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,>50K
32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,0,0,47,<=50K
39,Private,10th,Divorced,Other-service,Black,Female,0,0,40,<=50K
33,Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,0,0,40,<=50K
35,Private,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,0,0,35,<=50K
42,Private,HS-grad,Divorced,Exec-managerial,White,Male,0,0,40,<=50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,44,<=50K
33,Private,HS-grad,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
47,Private,5th-6th,Never-married,Machine-op-inspct,White,Male,0,0,20,<=50K
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,<=50K
26,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
42,State-gov,Some-college,Divorced,Adm-clerical,Black,Female,0,0,40,<=50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,<=50K
18,Private,12th,Never-married,Sales,White,Female,0,0,20,<=50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,<=50K
36,Private,Bachelors,Widowed,Prof-specialty,White,Female,0,0,44,<=50K
33,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,7688,0,48,>50K
40,Private,HS-grad,Married-spouse-absent,Adm-clerical,White,Female,0,0,40,<=50K
57,Self-emp-not-inc,Doctorate,Married-civ-spouse,Sales,White,Male,0,1902,40,>50K
40,Private,HS-grad,Divorced,Transport-moving,White,Male,0,0,45,<=50K
36,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,0,0,50,<=50K
45,Private,Bachelors,Never-married,Adm-clerical,Black,Female,0,0,40,>50K
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,<=50K
24,Private,HS-grad,Separated,Machine-op-inspct,White,Male,0,0,40,<=50K
30,Private,HS-grad,Married-spouse-absent,Adm-clerical,White,Female,0,0,40,<=50K
46,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,White,Female,0,0,45,<=50K
36,Private,HS-grad,Separated,Sales,Black,Female,0,0,40,<=50K
48,Private,HS-grad,Never-married,Exec-managerial,White,Female,0,0,50,<=50K
36,Private,Assoc-voc,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
48,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,40,>50K
21,Private,Some-college,Never-married,Tech-support,White,Female,0,1719,9,<=50K
18,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
38,Private,Bachelors,Divorced,Prof-specialty,White,Female,0,0,50,>50K
36,State-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,7298,0,55,>50K
38,Private,HS-grad,Never-married,Transport-moving,White,Female,0,0,40,<=50K
55,Self-emp-not-inc,Prof-school,Widowed,Prof-specialty,White,Male,0,0,55,>50K
27,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,45,>50K
22,State-gov,Assoc-acdm,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
29,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,40,<=50K
40,Private,Some-college,Never-married,Exec-managerial,White,Female,0,0,40,<=50K
21,Private,Some-college,Never-married,Sales,White,Female,0,0,20,<=50K
49,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0,0,50,>50K
28,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,50,>50K
26,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,0,0,40,<=50K
33,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,41,<=50K
59,Private,Masters,Married-civ-spouse,Tech-support,White,Male,0,0,40,<=50K
37,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,<=50K
27,Private,Some-college,Never-married,Craft-repair,White,Male,0,0,40,<=50K
39,Private,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,>50K
49,Local-gov,Masters,Never-married,Prof-specialty,White,Female,0,0,80,<=50K
30,Private,HS-grad,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,0,0,40,<=50K
28,Private,9th,Married-civ-spouse,Protective-serv,Black,Female,0,0,40,<=50K
25,State-gov,Bachelors,Never-married,Protective-serv,White,Male,0,0,40,<=50K
18,Private,10th,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
25,Private,Assoc-acdm,Never-married,Handlers-cleaners,White,Male,0,0,26,<=50K
36,Private,Some-college,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,>50K
25,Private,HS-grad,Divorced,Craft-repair,White,Male,0,0,40,<=50K
26,Private,Bachelors,Never-married,Prof-specialty,White,Male,0,0,40,<=50K
50,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0,2415,20,>50K
48,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,>50K
39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,<=50K
30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,<=50K
26,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,60,<=50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,1887,40,>50K
49,Private,Doctorate,Married-civ-spouse,Sales,White,Male,0,0,60,<=50K
34,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,<=50K
28,Private,HS-grad,Never-married,Other-service,Other,Male,0,0,48,<=50K
28,Self-emp-not-inc,HS-grad,Never-married,Other-service,White,Male,0,0,40,<=50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,>50K
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,>50K
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,53,<=50K
45,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,White,Male,0,0,30,>50K
29,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,35,<=50K
74,Private,HS-grad,Divorced,Handlers-cleaners,White,Female,0,0,16,<=50K
61,Local-gov,HS-grad,Widowed,Prof-specialty,White,Female,0,0,40,<=50K
27,Private,Some-college,Never-married,Sales,White,Male,0,0,22,<=50K
53,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,0,0,40,<=50K
41,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,<=50K
43,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,<=50K
29,Private,HS-grad,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,0,0,25,<=50K
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,<=50K
50,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,0,0,40,<=50K
52,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,60,>50K
18,Self-emp-inc,HS-grad,Never-married,Transport-moving,White,Male,0,0,60,<=50K
57,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
63,State-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,1740,40,<=50K
29,Private,HS-grad,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,7688,0,40,>50K
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,>50K
43,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,58,<=50K
39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,>50K
28,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,45,<=50K
32,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
28,State-gov,Prof-school,Never-married,Prof-specialty,White,Male,0,0,90,<=50K
40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,4386,0,50,>50K
25,Private,Bachelors,Never-married,Tech-support,White,Male,0,0,60,>50K
54,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,>50K
48,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,0,0,70,>50K
51,Private,Some-college,Divorced,Exec-managerial,White,Female,0,0,36,<=50K
67,State-gov,7th-8th,Married-civ-spouse,Transport-moving,White,Male,0,0,35,<=50K
17,Private,10th,Never-married,Sales,White,Female,0,0,24,<=50K
24,State-gov,Some-college,Never-married,Other-service,White,Male,0,0,40,<=50K
25,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,<=50K
54,Private,Some-college,Divorced,Other-service,White,Female,0,0,47,<=50K
32,Private,HS-grad,Divorced,Prof-specialty,White,Female,0,0,40,<=50K
41,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
53,Private,HS-grad,Divorced,Other-service,White,Female,0,0,40,<=50K
45,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,0,0,32,<=50K
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,>50K
41,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,7298,0,60,>50K
40,Federal-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Female,0,0,65,>50K
27,Private,HS-grad,Never-married,Farming-fishing,White,Male,0,0,40,<=50K
41,Private,Bachelors,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,3103,0,35,>50K
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,>50K
36,Private,Some-college,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
34,Self-emp-inc,HS-grad,Never-married,Farming-fishing,White,Male,0,0,55,<=50K
43,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,<=50K
61,Federal-gov,HS-grad,Divorced,Adm-clerical,Black,Female,0,0,20,<=50K
31,Private,10th,Separated,Transport-moving,White,Male,0,0,40,<=50K
34,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,65,>50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,1902,99,>50K
52,Private,12th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
18,Private,11th,Never-married,Other-service,White,Female,0,0,20,<=50K
37,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
60,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,<=50K
47,Private,Some-college,Widowed,Transport-moving,White,Female,0,0,25,<=50K
21,Private,Some-college,Never-married,Adm-clerical,White,Male,0,0,30,<=50K
34,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,7688,0,55,>50K
28,Private,HS-grad,Divorced,Other-service,White,Female,0,1741,52,<=50K
40,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,White,Male,0,0,40,>50K
26,Private,Assoc-acdm,Never-married,Other-service,White,Male,0,0,40,<=50K
48,Private,Some-college,Never-married,Other-service,Black,Female,0,0,40,<=50K
46,Private,Some-college,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,<=50K
58,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,48,<=50K
32,Self-emp-inc,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,<=50K
38,Private,Some-college,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,0,40,>50K
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,0,0,99,<=50K
17,Private,11th,Never-married,Priv-house-serv,White,Female,0,0,12,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,<=50K
30,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,3103,0,70,>50K
45,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,50,<=50K
29,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,48,<=50K
35,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,White,Male,0,0,65,<=50K
19,Private,Some-college,Never-married,Sales,White,Female,0,0,20,<=50K
56,Private,9th,Married-civ-spouse,Sales,White,Male,0,0,40,<=50K
24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,24,<=50K
33,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,0,0,40,<=50K
43,Private,Bachelors,Never-married,Sales,Black,Female,0,0,35,>50K
22,State-gov,Some-college,Never-married,Other-service,White,Male,0,0,45,<=50K
44,Private,Some-college,Never-married,Other-service,Black,Male,0,0,55,<=50K
37,Private,HS-grad,Separated,Craft-repair,White,Male,0,0,50,<=50K
34,Self-emp-inc,Some-college,Never-married,Sales,White,Male,0,0,75,<=50K
43,Private,Assoc-voc,Separated,Sales,White,Female,0,0,45,<=50K
39,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
30,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,32,<=50K
58,Private,7th-8th,Never-married,Handlers-cleaners,White,Female,0,0,33,<=50K
45,Local-gov,HS-grad,Divorced,Adm-clerical,White,Female,0,0,35,<=50K
30,Private,Some-college,Divorced,Adm-clerical,Black,Female,0,0,40,<=50K
42,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Female,0,0,36,<=50K
50,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,>50K
25,Local-gov,Assoc-voc,Never-married,Protective-serv,White,Male,0,0,30,<=50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,>50K
50,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,40,>50K
60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,<=50K
41,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,15024,0,60,>50K
71,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,White,Male,0,0,10,<=50K
40,Self-emp-not-inc,Prof-school,Divorced,Other-service,White,Female,0,2339,35,<=50K
22,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,30,<=50K
52,Private,Bachelors,Never-married,Prof-specialty,White,Male,0,0,38,<=50K
30,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,55,<=50K
40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,<=50K
31,Federal-gov,Assoc-acdm,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,40,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,15024,0,45,>50K
38,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,>50K
46,Private,Prof-school,Never-married,Exec-managerial,White,Male,0,0,50,>50K
57,Federal-gov,Prof-school,Divorced,Exec-managerial,Black,Male,0,0,55,>50K
39,Private,11th,Married-civ-spouse,Transport-moving,White,Male,0,0,40,<=50K
42,Private,Bachelors,Divorced,Exec-managerial,White,Female,0,0,55,>50K
43,Private,Assoc-voc,Married-civ-spouse,Sales,White,Male,0,0,40,>50K
22,Private,Some-college,Never-married,Sales,White,Female,0,0,17,<=50K
44,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,50,>50K
37,Private,Some-college,Married-civ-spouse,Sales,White,Female,0,0,40,>50K
26,State-gov,Bachelors,Never-married,Adm-clerical,White,Female,0,0,80,<=50K
35,Private,HS-grad,Never-married,Other-service,White,Male,0,0,30,<=50K
28,Private,HS-grad,Never-married,Handlers-cleaners,White,Female,0,0,40,<=50K
34,Private,Some-college,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,35,<=50K
18,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
25,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
44,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,50,>50K
61,Private,1st-4th,Widowed,Handlers-cleaners,White,Female,0,0,40,<=50K
39,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,>50K
61,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,1848,40,>50K
22,Private,HS-grad,Widowed,Adm-clerical,White,Female,0,0,40,<=50K
19,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,25,<=50K
45,Private,Bachelors,Never-married,Tech-support,White,Male,0,0,40,<=50K
20,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,25,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,40,<=50K
26,Private,Some-college,Never-married,Craft-repair,White,Male,0,0,40,<=50K
26,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0,0,55,>50K
58,Private,HS-grad,Separated,Other-service,White,Female,0,0,40,<=50K
64,Private,HS-grad,Widowed,Sales,White,Female,8614,0,50,>50K
19,Private,HS-grad,Married-civ-spouse,Sales,White,Female,0,0,25,<=50K
36,Private,Bachelors,Divorced,Handlers-cleaners,White,Male,0,0,30,<=50K
47,Private,Assoc-acdm,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
62,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,40,<=50K
36,State-gov,Prof-school,Never-married,Prof-specialty,White,Male,0,0,40,<=50K
38,Self-emp-not-inc,Some-college,Never-married,Sales,White,Male,0,0,60,<=50K
54,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,48,>50K
31,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,50,<=50K
26,Private,Some-college,Separated,Farming-fishing,White,Male,0,0,40,<=50K
50,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,0,1902,40,>50K
41,Private,Some-college,Never-married,Tech-support,Asian-Pac-Islander,Female,0,0,40,<=50K
52,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,40,>50K
28,Private,HS-grad,Married-civ-spouse,Other-service,Black,Female,0,0,23,<=50K
46,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,3137,0,40,<=50K
30,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,36,>50K
58,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Black,Male,7688,0,30,>50K
36,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,<=50K
31,State-gov,Preschool,Never-married,Other-service,White,Male,0,0,24,<=50K
52,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,0,70,>50K
29,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,3411,0,70,<=50K
48,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,White,Male,0,0,50,<=50K
30,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,15024,0,60,>50K
58,Private,11th,Married-civ-spouse,Transport-moving,White,Male,0,0,50,<=50K
20,Federal-gov,Some-college,Never-married,Protective-serv,Black,Male,0,0,40,<=50K
19,Private,Some-college,Never-married,Other-service,White,Male,0,0,3,<=50K
63,Private,HS-grad,Divorced,Other-service,White,Female,0,0,40,<=50K
51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Tech-support,White,Male,0,0,45,>50K
53,Private,Assoc-acdm,Divorced,Adm-clerical,White,Female,0,0,48,<=50K
54,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,5178,0,40,>50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Black,Male,0,0,48,<=50K
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,White,Female,0,0,52,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,<=50K
80,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,White,Male,0,0,20,<=50K
55,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
43,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,>50K
49,Private,Bachelors,Married-spouse-absent,Transport-moving,White,Male,0,0,30,<=50K
27,Private,Prof-school,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,<=50K
